participant_id,trial_number,distribution_type,first_option,second_option,chosen_type,ball_weight,action_selection_conf,success_prediction_conf,balls_in_box,trial_success,trial_reward,cumulative_reward,action_conf_selection_time,action_conf_confirmation_time,prediction_conf_selection_time,prediction_conf_confirmation_time
214,2,wide_high,narrow_low,wide_high,wide_high,0.2727346628894179,3.0,2.0,1.0,False,18.0,18.0,3.5230000019073486,5.470999717712402,3.5199999809265137,5.300000429153442
214,3,wide_low,wide_low,narrow_low,wide_low,0.2332915530000016,3.0,4.0,1.0,False,11.0,29.0,1.602999925613403,4.11899995803833,2.618000030517578,4.740999937057495
214,4,wide_high,wide_low,wide_high,wide_high,0.2596625145227666,4.0,3.0,1.0,False,18.0,47.0,31.10200023651123,33.01100015640259,2.2269999980926514,3.4139997959136963
214,5,narrow_high,narrow_high,narrow_low,narrow_high,0.2929138620812048,4.0,4.0,1.0,False,14.0,61.0,2.7869999408721924,4.634999990463257,1.993000030517578,4.7170000076293945
214,6,wide_low,narrow_low,wide_low,wide_low,0.2275959876477859,4.0,5.0,1.0,False,11.0,72.0,3.434000015258789,4.41100001335144,2.4670000076293945,3.924000024795532
214,7,narrow_high,wide_low,narrow_high,narrow_high,0.3078346658642237,4.0,5.0,1.0,False,14.0,86.0,4.682000160217285,5.629000186920166,5.0340001583099365,5.961000204086304
214,8,wide_high,wide_low,wide_high,wide_high,0.267081512714331,3.0,2.0,1.0,False,18.0,104.0,4.5970001220703125,6.652000188827515,1.3829998970031738,2.938999891281128
214,9,wide_high,wide_low,wide_high,wide_high,0.2320243569717917,3.0,2.0,1.0,False,18.0,122.0,5.889999866485596,6.545000076293945,3.055999994277954,3.5260000228881836
214,10,wide_high,wide_high,narrow_low,wide_high,0.2533405812072057,3.0,2.0,1.0,False,18.0,140.0,5.453999996185303,5.931999921798706,2.2970001697540283,2.949000358581543
214,11,wide_high,narrow_low,wide_high,wide_high,0.2076557737611179,4.0,3.0,1.0,False,18.0,158.0,3.756000280380249,4.6570000648498535,2.1510000228881836,3.5280001163482666
214,12,narrow_high,narrow_low,narrow_high,narrow_high,0.3035389688114115,4.0,5.0,1.0,False,14.0,172.0,2.4830000400543213,2.935999870300293,3.7039999961853023,4.297999858856201
214,13,wide_low,narrow_low,wide_low,wide_low,0.2272571843767797,4.0,5.0,1.0,False,11.0,183.0,3.619000196456909,4.449000120162964,1.004000186920166,1.6489999294281006
214,14,wide_high,narrow_low,wide_high,wide_high,0.3720877328045718,4.0,3.0,0.0,False,0.0,183.0,1.852999925613403,2.495999813079834,1.5380001068115234,2.309999704360962
214,15,wide_high,wide_high,narrow_high,wide_high,0.242368931613425,2.0,3.0,1.0,False,18.0,201.0,5.306999921798706,6.0980000495910645,2.318999767303467,2.9489998817443848
214,16,narrow_high,narrow_high,narrow_low,narrow_high,0.3020175981015283,4.0,4.0,1.0,False,14.0,215.0,1.704999923706055,2.2760000228881836,2.183000087738037,2.638000249862671
214,17,wide_high,wide_low,wide_high,wide_high,0.2675446031856177,4.0,3.0,1.0,False,18.0,233.0,3.510999917984009,4.463000059127808,1.888000011444092,2.684999942779541
214,18,narrow_high,narrow_high,wide_low,narrow_high,0.3199758751275766,4.0,5.0,0.0,False,0.0,233.0,2.2790000438690186,2.7890002727508545,2.315000057220459,3.3450000286102295
214,19,wide_high,narrow_low,wide_high,wide_high,0.2908271326759533,3.0,4.0,1.0,False,18.0,251.0,3.652000188827514,4.5329999923706055,1.1939997673034668,2.7939999103546143
214,20,narrow_high,narrow_high,wide_low,narrow_high,0.2847026340927847,3.0,4.0,1.0,False,14.0,265.0,3.809999942779541,4.313999891281128,2.4830000400543213,2.888999938964844
214,21,wide_high,wide_high,narrow_high,wide_high,0.3550690196195819,4.0,4.0,0.0,False,0.0,265.0,2.135999917984009,2.5899999141693115,1.5889999866485596,2.1019999980926514
214,22,narrow_high,narrow_high,wide_low,narrow_high,0.2862696431066061,4.0,3.0,1.0,False,14.0,279.0,1.6669998168945312,2.2029998302459717,2.836999893188477,3.822999954223633
214,23,wide_high,wide_low,wide_high,wide_high,0.3474069610030429,4.0,3.0,0.0,False,0.0,279.0,1.8070001602172852,5.684999942779541,4.103000164031982,4.943000078201294
214,24,narrow_high,narrow_low,narrow_high,narrow_high,0.2860143869131439,4.0,3.0,1.0,False,14.0,293.0,3.8630001544952393,4.8349997997283936,2.388000011444092,3.438000202178955
214,25,narrow_high,narrow_high,wide_low,narrow_high,0.2790878646135466,3.0,3.0,1.0,False,14.0,307.0,1.805000066757202,2.4090001583099365,2.435999870300293,3.001999855041504
214,26,wide_high,narrow_low,wide_high,wide_high,0.307499411306187,4.0,3.0,1.0,False,18.0,325.0,4.357999801635742,5.096999883651733,0.8919999599456787,1.4229998588562012
214,27,narrow_high,narrow_high,narrow_low,narrow_high,0.2942177085458224,4.0,4.0,1.0,False,14.0,339.0,7.657000064849853,8.460999965667725,6.69100022315979,7.059000253677368
214,28,narrow_high,wide_low,narrow_high,narrow_high,0.3226113706179962,5.0,3.0,0.0,False,0.0,339.0,3.0869996547698975,3.867000102996826,2.3969998359680176,2.8539998531341553
214,29,wide_high,narrow_high,wide_high,wide_high,0.2970868725022051,5.0,4.0,1.0,False,18.0,357.0,3.447000026702881,4.07699990272522,1.1500000953674316,1.7070000171661377
214,30,wide_high,wide_high,narrow_low,wide_high,0.3141513124354666,5.0,4.0,0.0,False,0.0,357.0,1.4249999523162842,1.9250001907348633,1.883000135421753,2.3459999561309814
214,31,narrow_high,narrow_high,narrow_low,narrow_high,0.3079034380450214,4.0,3.0,1.0,False,14.0,371.0,2.4619996547698975,3.0289998054504395,1.0930001735687256,1.8450002670288088
214,32,wide_high,wide_high,narrow_low,wide_high,0.3486640731721231,4.0,3.0,0.0,False,0.0,371.0,5.068000078201294,6.207000017166138,1.138000249862671,3.117000102996826
214,33,wide_high,narrow_high,wide_high,wide_high,0.3776640051253503,5.0,3.0,0.0,False,0.0,371.0,1.891000270843506,2.6570000648498535,0.4059998989105224,1.1099998950958252
214,34,wide_high,narrow_high,wide_high,wide_high,0.3924954112762029,5.0,3.0,0.0,False,0.0,371.0,1.17199969291687,1.5629997253417969,1.4540002346038818,1.9630000591278076
214,35,wide_low,wide_low,narrow_low,wide_low,0.1684238564810402,5.0,5.0,1.0,False,11.0,382.0,1.2329998016357422,1.6630001068115234,1.0729999542236328,1.8289999961853027
214,36,wide_high,wide_high,narrow_high,wide_high,0.2439700661864722,4.0,3.0,1.0,False,18.0,400.0,1.132000207901001,1.6160001754760742,1.4620001316070557,2.652000188827514
214,37,wide_low,wide_low,narrow_low,wide_low,0.1839663808868515,5.0,5.0,1.0,False,11.0,411.0,3.997000217437744,4.420000076293945,3.0480000972747803,3.486000061035156
214,38,wide_low,narrow_low,wide_low,wide_low,0.2220777151247023,5.0,5.0,1.0,False,11.0,422.0,6.958999872207642,7.568000078201294,1.5510001182556152,2.314000129699707
214,39,narrow_high,wide_low,narrow_high,narrow_high,0.274460312159951,4.0,3.0,1.0,False,14.0,436.0,3.59000015258789,4.109000205993652,0.4240000247955322,1.0209999084472656
214,40,narrow_high,narrow_low,narrow_high,narrow_high,0.3057696367211792,5.0,3.0,1.0,False,14.0,450.0,1.2030000686645508,1.6429998874664309,1.1150002479553225,1.6740000247955322
214,41,wide_low,wide_low,narrow_low,wide_low,0.1881792601254239,5.0,6.0,1.0,False,11.0,461.0,1.8900001049041748,2.9100000858306885,0.5940001010894775,1.249000072479248
214,42,narrow_high,wide_low,narrow_high,narrow_high,0.2722260210386408,4.0,3.0,1.0,False,14.0,475.0,2.390000104904175,2.990000009536743,0.6740000247955322,1.184999942779541
214,43,wide_high,wide_low,wide_high,wide_high,0.3256687410347414,5.0,3.0,0.0,False,0.0,475.0,1.3209998607635498,1.7740001678466797,1.176999807357788,1.7100000381469729
214,44,wide_high,narrow_high,wide_high,wide_high,0.2668321517765892,4.0,3.0,1.0,False,18.0,493.0,1.2239999771118164,1.746000051498413,0.8830001354217529,1.2730000019073486
214,45,narrow_high,narrow_high,narrow_low,narrow_high,0.310578055639081,4.0,3.0,0.0,False,0.0,493.0,3.014000177383423,3.428999900817871,0.7179999351501465,1.0120000839233398
214,46,narrow_high,narrow_high,wide_low,narrow_high,0.3041988976411792,4.0,3.0,1.0,False,14.0,507.0,1.686000108718872,2.115000009536743,0.4790000915527344,0.942000150680542
214,47,wide_high,wide_high,wide_low,wide_high,0.291390268545618,5.0,3.0,1.0,False,18.0,525.0,1.0510001182556152,1.498000144958496,1.4249999523162842,1.98799991607666
214,48,wide_high,wide_low,wide_high,wide_high,0.2996629863658511,5.0,3.0,1.0,False,18.0,543.0,1.323000192642212,1.7599999904632568,1.2330000400543213,2.180000066757202
214,49,wide_low,wide_low,narrow_low,wide_low,0.3385589302251174,6.0,6.0,0.0,False,0.0,543.0,4.1539998054504395,4.869999885559082,0.69100022315979,1.9660003185272217
214,50,narrow_high,narrow_high,wide_low,narrow_high,0.2961545673100361,4.0,3.0,1.0,False,14.0,557.0,1.0839998722076416,1.4879999160766602,0.4609999656677246,0.9550001621246338
214,51,narrow_high,wide_low,narrow_high,narrow_high,0.2938671835890982,5.0,3.0,1.0,False,14.0,571.0,2.135999917984009,3.386000156402588,0.9670000076293944,1.9649999141693115
214,52,wide_high,wide_high,wide_low,wide_high,0.3380470999432441,5.0,4.0,0.0,False,0.0,571.0,1.1779999732971191,1.631999969482422,1.6329998970031738,2.3539998531341553
214,53,wide_high,wide_high,narrow_low,wide_high,0.3752367870747759,5.0,3.0,0.0,False,0.0,571.0,0.6679999828338623,1.2249999046325684,1.5720000267028809,1.9610002040863037
214,54,narrow_high,narrow_high,wide_low,narrow_high,0.2906425554437926,4.0,3.0,1.0,False,14.0,585.0,4.046999931335449,4.420999765396118,1.0950002670288086,1.5580003261566162
214,55,wide_high,wide_low,wide_high,wide_high,0.3009348278094885,5.0,4.0,1.0,False,18.0,603.0,1.1370000839233398,1.5829999446868896,4.416999816894531,4.829999923706055
214,56,narrow_high,wide_low,narrow_high,narrow_high,0.3062409457503188,4.0,4.0,1.0,False,14.0,617.0,1.4030001163482666,1.8409998416900637,1.2340002059936523,1.6790001392364502
214,57,narrow_high,narrow_high,wide_low,narrow_high,0.3074982593865928,4.0,4.0,1.0,False,14.0,631.0,2.927000045776367,4.0849997997283936,1.430000066757202,2.236000061035156
214,58,narrow_high,narrow_high,narrow_low,narrow_high,0.2924707479056706,5.0,4.0,1.0,False,14.0,645.0,1.429999828338623,2.0840001106262207,0.5759999752044678,1.7289998531341553
214,59,wide_high,wide_high,wide_low,wide_high,0.2739772180191123,5.0,4.0,1.0,False,18.0,663.0,0.9459998607635498,1.7599999904632568,1.126999855041504,3.049999713897705
214,60,narrow_high,wide_low,narrow_high,narrow_high,0.3120811411282612,5.0,4.0,0.0,False,0.0,663.0,1.602999925613403,2.430999994277954,1.5250000953674316,2.0360000133514404
214,61,wide_high,wide_high,narrow_low,wide_high,0.2351268294845818,5.0,4.0,1.0,False,18.0,681.0,1.1590001583099363,1.5160000324249268,0.4800000190734863,0.8480000495910645
214,62,wide_high,wide_high,narrow_low,wide_high,0.2212253090738358,5.0,4.0,1.0,False,18.0,699.0,1.1660001277923584,1.6099998950958252,0.5,0.8650000095367432
214,63,wide_high,narrow_high,wide_high,wide_high,0.3494999018725346,5.0,4.0,0.0,False,0.0,699.0,3.4580001831054688,3.7920000553131104,0.5230002403259277,0.945000410079956
214,64,narrow_high,wide_low,narrow_high,narrow_high,0.2956798844113245,4.0,3.0,1.0,False,14.0,713.0,2.236000061035156,2.6760001182556152,2.246999740600586,3.108999729156494
214,65,narrow_high,narrow_low,narrow_high,narrow_high,0.2859016046158831,5.0,4.0,1.0,False,14.0,727.0,4.772000074386597,5.207000017166138,0.936000108718872,1.565999984741211
214,66,wide_high,wide_high,narrow_low,wide_high,0.3084161391938698,4.0,4.0,0.0,False,0.0,727.0,6.786999940872192,7.313000202178955,1.878999948501587,4.783999919891357
214,67,wide_low,wide_low,narrow_low,wide_low,0.3335546910486446,6.0,5.0,0.0,False,0.0,727.0,2.183000087738037,2.6500003337860107,1.316999912261963,2.3919999599456787
214,68,wide_high,wide_high,narrow_low,wide_high,0.318712955821431,5.0,3.0,0.0,False,0.0,727.0,3.883000135421753,4.2850000858306885,0.690000057220459,1.1359999179840088
214,69,narrow_high,narrow_high,wide_low,narrow_high,0.3193849131535209,5.0,3.0,0.0,False,0.0,727.0,3.838000059127808,4.267000198364258,0.4440000057220459,1.4530000686645508
214,70,wide_high,wide_high,wide_low,wide_high,0.1893366910952575,5.0,3.0,1.0,False,18.0,745.0,1.108999729156494,1.61899995803833,0.4529998302459717,0.9139997959136964
214,71,narrow_high,narrow_high,narrow_low,narrow_high,0.3212908417934215,4.0,3.0,0.0,False,0.0,745.0,1.7880001068115234,2.260999917984009,1.138000249862671,1.5220003128051758
214,72,wide_high,wide_high,wide_low,wide_high,0.2317100747291026,5.0,4.0,1.0,False,18.0,763.0,1.252000093460083,1.8420002460479736,0.5139997005462646,1.0809998512268066
214,73,wide_high,wide_high,wide_low,wide_high,0.3157662772510655,5.0,4.0,0.0,False,0.0,763.0,0.9879999160766602,1.5279998779296875,0.5120000839233398,0.9459998607635498
214,74,narrow_high,narrow_low,narrow_high,narrow_high,0.3166639489038424,5.0,3.0,0.0,False,0.0,763.0,2.0300002098083496,2.3380000591278076,0.5399999618530273,1.000999927520752
214,75,wide_high,wide_high,narrow_high,wide_high,0.2865183967200821,5.0,3.0,1.0,False,18.0,781.0,1.6640000343322754,3.134999990463257,0.5250000953674316,0.8859999179840088
214,76,narrow_high,narrow_high,narrow_low,narrow_high,0.3005350201895465,5.0,3.0,1.0,False,14.0,795.0,2.017000198364258,2.4630000591278076,0.4849998950958252,1.2029998302459717
214,77,narrow_high,narrow_low,narrow_high,narrow_high,0.3187608558152381,5.0,4.0,0.0,False,0.0,795.0,4.1670002937316895,4.6690003871917725,2.1689999103546143,2.5259997844696045
214,78,narrow_high,wide_low,narrow_high,narrow_high,0.3084244609216022,5.0,3.0,1.0,False,14.0,809.0,1.8569998741149905,2.2249999046325684,0.4539999961853027,1.1429998874664309
214,79,wide_high,narrow_low,wide_high,wide_high,0.2600355001433484,5.0,4.0,1.0,False,18.0,827.0,0.9030001163482666,1.2230002880096436,0.4839999675750732,0.9079999923706056
214,80,wide_high,narrow_high,wide_high,wide_high,0.2962580480135183,5.0,4.0,1.0,False,18.0,845.0,1.704999923706055,2.2290000915527344,0.6909999847412109,1.1129999160766602
214,81,narrow_high,narrow_high,wide_low,narrow_high,0.3029567982111817,5.0,3.0,1.0,False,14.0,859.0,1.993000030517578,2.304999828338623,1.0309996604919434,1.306999683380127
214,82,narrow_high,narrow_high,wide_low,narrow_high,0.3355380535745263,5.0,3.0,0.0,False,0.0,859.0,4.267000198364258,4.693000078201294,1.5279998779296875,2.251999616622925
214,83,wide_high,narrow_low,wide_high,wide_high,0.3375843637766998,5.0,4.0,0.0,False,0.0,859.0,1.0249998569488523,1.5099997520446775,0.4069998264312744,0.7799997329711914
214,84,narrow_high,narrow_high,wide_low,narrow_high,0.2802870006263495,4.0,3.0,1.0,False,14.0,873.0,1.437999963760376,1.7929999828338623,0.4760000705718994,1.0340001583099363
214,85,narrow_high,narrow_high,wide_low,narrow_high,0.2981835976476802,4.0,3.0,1.0,False,14.0,887.0,0.3840000629425049,1.1349999904632568,1.506000280380249,1.8500001430511477
214,86,wide_high,narrow_high,wide_high,wide_high,0.2802171102867684,5.0,4.0,1.0,False,18.0,905.0,1.2409999370574951,1.5929999351501465,0.4599997997283935,1.1619999408721924
214,87,wide_high,narrow_high,wide_high,wide_high,0.3015969001260055,5.0,4.0,1.0,False,18.0,923.0,1.0460002422332764,1.381000280380249,0.311000108718872,0.7590000629425049
214,88,wide_high,wide_low,wide_high,wide_high,0.3834864082504375,6.0,4.0,0.0,False,0.0,923.0,2.246000289916992,2.5880002975463867,1.244999885559082,1.5790002346038818
214,89,wide_high,wide_high,narrow_high,wide_high,0.2843964798501626,5.0,3.0,1.0,False,18.0,941.0,4.324000120162964,4.730000019073486,1.2590000629425049,1.9089999198913576
214,90,wide_low,narrow_low,wide_low,wide_low,0.1287052043263902,6.0,5.0,1.0,False,11.0,952.0,1.2960000038146973,1.939000129699707,0.4049999713897705,0.8590002059936523
214,91,wide_high,narrow_low,wide_high,wide_high,0.2501811979033098,5.0,4.0,1.0,False,18.0,970.0,4.471999883651733,4.763999938964844,1.4639999866485596,1.7450001239776611
214,92,wide_high,wide_high,narrow_high,wide_high,0.2962966276635682,5.0,4.0,1.0,False,18.0,988.0,1.0749998092651367,1.5209999084472656,0.4030001163482666,0.7289998531341553
214,93,wide_high,narrow_low,wide_high,wide_high,0.423778919050397,6.0,4.0,0.0,False,0.0,988.0,1.7079999446868896,2.5209999084472656,0.4709997177124023,0.9009997844696044
214,94,wide_high,wide_high,narrow_high,wide_high,0.2833607635765783,5.0,4.0,1.0,False,18.0,1006.0,0.9460000991821288,1.2200002670288086,1.4219999313354492,1.877000093460083
214,95,wide_high,wide_low,wide_high,wide_high,0.28721307465246,6.0,4.0,1.0,False,18.0,1024.0,1.442000150680542,1.8239998817443848,0.437999963760376,0.9070000648498536
214,96,wide_low,narrow_low,wide_low,wide_low,0.1604522970316017,5.0,5.0,1.0,False,11.0,1035.0,2.375000238418579,2.9079999923706055,1.625999927520752,2.152000188827514
214,97,wide_low,narrow_low,wide_low,wide_low,0.1927661496767544,6.0,5.0,1.0,False,11.0,1046.0,1.5119998455047607,2.0929999351501465,0.5239999294281006,1.5439999103546145
214,98,wide_high,wide_high,narrow_high,wide_high,0.2649564239963303,5.0,4.0,1.0,False,18.0,1064.0,4.3379998207092285,4.773999929428101,0.1989996433258056,0.7209999561309814
214,99,wide_low,narrow_low,wide_low,wide_low,0.2087343551289787,6.0,5.0,1.0,False,11.0,1075.0,3.1489999294281006,3.496000051498413,0.3970000743865967,0.8009998798370361
214,100,wide_high,narrow_high,wide_high,wide_high,0.2900194327642286,5.0,4.0,1.0,False,18.0,1093.0,8.634999990463257,9.337999820709229,0.4800000190734863,1.002999782562256
214,101,narrow_high,narrow_high,wide_low,narrow_high,0.3328412761021369,4.0,3.0,0.0,False,0.0,1093.0,1.9930002689361572,2.457000255584717,0.4079999923706054,0.878000020980835
214,102,narrow_high,wide_low,narrow_high,narrow_high,0.320648276702332,4.0,3.0,0.0,False,0.0,1093.0,1.3389999866485596,2.6070001125335693,0.434999942779541,0.8659999370574951
214,103,narrow_high,wide_low,narrow_high,narrow_high,0.3397093701661238,3.0,2.0,0.0,False,0.0,1093.0,2.5460000038146973,2.941999912261963,0.4920001029968261,1.687999963760376
214,104,wide_high,narrow_low,wide_high,wide_high,0.2665685192509089,5.0,4.0,1.0,False,18.0,1111.0,2.171999931335449,2.555000066757202,0.6080000400543213,0.9460000991821288
214,105,wide_high,wide_high,narrow_high,wide_high,0.2355145560012366,5.0,4.0,1.0,False,18.0,1129.0,3.253999948501587,3.5409998893737793,0.3910000324249267,0.6999998092651367
214,106,narrow_high,narrow_high,narrow_low,narrow_high,0.3154737709098689,3.0,2.0,0.0,False,0.0,1129.0,0.5950000286102295,1.0190000534057615,0.4199995994567871,0.8809998035430908
214,107,narrow_high,narrow_high,narrow_low,narrow_high,0.3074036135449549,2.0,1.0,1.0,False,14.0,1143.0,1.2849998474121094,1.8269999027252195,0.4399998188018799,0.8799998760223389
214,108,narrow_high,narrow_high,narrow_low,narrow_high,0.3132748540756024,3.0,2.0,0.0,False,0.0,1143.0,3.071000099182129,3.9050002098083496,0.4509999752044678,1.7869999408721924
222,1,wide_high,narrow_high,wide_high,wide_high,0.1245226782518156,4.0,4.0,1.0,False,18.0,18.0,5.400000095367432,6.867000102996826,5.633000135421753,6.617000102996826
222,2,wide_low,narrow_low,wide_low,wide_low,0.2249269727341383,4.0,4.0,1.0,False,11.0,29.0,2.56000018119812,3.9260001182556152,3.4129998683929443,4.980000019073486
222,3,wide_high,narrow_high,wide_high,wide_high,0.3428352034181594,5.0,5.0,0.0,False,0.0,29.0,2.5169999599456787,3.0339996814727783,1.815999984741211,2.2330000400543213
222,4,wide_low,narrow_low,wide_low,wide_low,0.183230090376723,4.0,3.0,1.0,False,11.0,40.0,1.6159999370574951,2.883000135421753,134.7709999084473,135.58699989318848
222,5,wide_high,narrow_high,wide_high,wide_high,0.2877582323231395,5.0,5.0,1.0,False,18.0,58.0,1.3480000495910645,1.631999969482422,1.2160000801086426,1.5820002555847168
222,6,wide_low,narrow_low,wide_low,wide_low,0.3184948218614019,5.0,5.0,0.0,False,0.0,58.0,1.699000120162964,1.8999998569488523,1.1670000553131104,1.3670001029968262
222,7,wide_high,wide_low,wide_high,wide_high,0.268948829494845,5.0,5.0,1.0,False,18.0,76.0,2.2839996814727783,3.1509997844696045,2.4160001277923584,3.31600022315979
222,8,narrow_high,wide_low,narrow_high,narrow_high,0.2887220276153872,4.0,3.0,1.0,False,14.0,90.0,1.115999698638916,1.3159997463226318,3.450000047683716,3.700000047683716
222,9,wide_high,wide_high,narrow_high,wide_high,0.3549019960300782,5.0,5.0,0.0,False,0.0,90.0,2.2170000076293945,2.499000072479248,1.1160001754760742,1.3330001831054688
222,10,wide_high,wide_low,wide_high,wide_high,0.2471807149057655,2.0,2.0,1.0,False,18.0,108.0,2.065999984741211,3.248999834060669,0.8819999694824219,1.5160000324249268
222,11,narrow_high,wide_low,narrow_high,narrow_high,0.2764199511869995,4.0,3.0,1.0,False,14.0,122.0,0.6670000553131104,0.8500001430511475,1.7840001583099363,1.950000286102295
222,12,wide_high,narrow_high,wide_high,wide_high,0.3408572226577446,4.0,4.0,0.0,False,0.0,122.0,0.8169999122619629,1.7030000686645508,3.033000230789185,3.2170002460479736
222,13,wide_high,narrow_low,wide_high,wide_high,0.2440218439333763,3.0,3.0,1.0,False,18.0,140.0,2.2829999923706055,2.617000102996826,1.316999912261963,1.6329998970031738
222,14,narrow_high,narrow_high,narrow_low,narrow_high,0.2869771601492358,3.0,4.0,1.0,False,14.0,154.0,1.744999885559082,4.444999933242798,1.5,2.1669998168945312
222,15,wide_high,wide_low,wide_high,wide_high,0.1735227813648016,3.0,4.0,1.0,False,18.0,172.0,1.501000165939331,2.7170000076293945,3.4179999828338623,4.234000205993652
222,16,narrow_high,narrow_high,narrow_low,narrow_high,0.3116460109193546,3.0,3.0,0.0,False,0.0,172.0,2.3339998722076416,2.499999761581421,1.43399977684021,1.6339998245239258
222,17,wide_low,narrow_low,wide_low,wide_low,0.1784299395587213,4.0,5.0,1.0,False,11.0,183.0,3.8999996185302734,4.749999761581421,3.700000047683716,4.316999912261963
222,18,wide_low,wide_low,narrow_low,wide_low,0.2168520400558917,4.0,3.0,1.0,False,11.0,194.0,24.650999784469604,25.784000158309937,1.8429999351501465,2.8589999675750732
222,19,narrow_high,narrow_high,wide_low,narrow_high,0.3224199905517014,3.0,2.0,0.0,False,0.0,194.0,0.432999849319458,1.5329999923706057,0.5910000801086426,0.7669999599456787
222,20,wide_high,narrow_high,wide_high,wide_high,0.2491279301989147,4.0,3.0,1.0,False,18.0,212.0,1.815999984741211,1.883000135421753,0.5829999446868896,0.7000000476837158
222,21,wide_high,wide_low,wide_high,wide_high,0.2271521277902254,4.0,3.0,1.0,False,18.0,230.0,2.0500001907348633,2.267000198364258,1.7050001621246338,1.9000000953674316
222,22,wide_high,wide_high,narrow_high,wide_high,0.2421403628016763,5.0,5.0,1.0,False,18.0,248.0,1.1000001430511477,1.433000087738037,1.0169999599456787,1.4499998092651367
222,23,wide_high,narrow_high,wide_high,wide_high,0.2509374691223099,6.0,5.0,1.0,False,18.0,266.0,4.315999984741211,5.299000024795532,0.8010001182556152,1.3670001029968262
222,24,wide_high,narrow_low,wide_high,wide_high,0.2549211733171366,6.0,5.0,1.0,False,18.0,284.0,11.217000007629396,12.566999912261965,1.7669999599456787,1.9000000953674316
222,25,wide_high,wide_high,narrow_high,wide_high,0.3588586356054993,6.0,6.0,0.0,False,0.0,284.0,13.633000135421751,13.933000087738035,0.4670000076293945,0.7170002460479736
222,26,narrow_low,narrow_low,wide_low,narrow_low,0.2203361393888782,4.0,5.0,1.0,False,10.0,294.0,1.5500001907348633,1.9170000553131104,1.0249998569488523,1.2259998321533203
222,27,narrow_low,wide_low,narrow_low,narrow_low,0.2178598219704401,6.0,6.0,1.0,False,10.0,304.0,1.1340000629425049,1.934000015258789,0.3499999046325683,0.623999834060669
222,28,narrow_high,narrow_high,wide_low,narrow_high,0.3183580229250241,3.0,3.0,0.0,False,0.0,304.0,2.4010000228881836,2.9010000228881836,0.7840001583099365,0.9839999675750732
222,29,wide_high,narrow_high,wide_high,wide_high,0.1976768068555522,5.0,4.0,1.0,False,18.0,322.0,0.3010001182556152,0.5830001831054688,1.4170002937316897,1.934000253677368
222,30,wide_high,wide_high,narrow_low,wide_high,0.3631025277664725,6.0,6.0,0.0,False,0.0,322.0,1.450000286102295,1.683000087738037,0.4270000457763672,0.693000078201294
222,31,wide_low,wide_low,narrow_high,wide_low,0.3004605488265805,5.0,4.0,1.0,False,11.0,333.0,1.5829999446868896,2.799000024795532,0.5669999122619629,1.7000000476837158
222,32,wide_low,wide_low,narrow_high,wide_low,0.1948360920833034,5.0,5.0,1.0,False,11.0,344.0,1.2660000324249268,2.2170002460479736,0.5830001831054688,1.31600022315979
222,33,wide_low,wide_low,narrow_high,wide_low,0.1384567895606229,5.0,5.0,1.0,False,11.0,355.0,3.25,4.91700005531311,1.1500000953674316,1.449000120162964
222,34,wide_high,wide_high,narrow_high,wide_high,0.2571220295226921,6.0,6.0,1.0,False,18.0,373.0,1.6999998092651367,2.2170000076293945,1.2160000801086426,1.4660000801086426
222,35,wide_high,narrow_high,wide_high,wide_high,0.3363572006289503,6.0,5.0,0.0,False,0.0,373.0,44.9009997844696,45.716999769210815,0.5499999523162842,0.7669997215270996
222,36,narrow_low,narrow_low,narrow_high,narrow_low,0.2288041483672663,5.0,5.0,1.0,False,10.0,383.0,1.3570003509521484,1.499000072479248,1.2169997692108154,1.3999998569488523
222,37,wide_low,wide_low,narrow_low,wide_low,0.291747781031727,5.0,6.0,1.0,False,11.0,394.0,1.3500001430511477,1.6500000953674316,0.3999998569488525,0.6029999256134033
222,38,narrow_low,narrow_high,narrow_low,narrow_low,0.1867971399614914,5.0,6.0,1.0,False,10.0,404.0,1.3499999046325684,1.7170000076293943,1.0840003490447998,1.3160004615783691
222,39,wide_low,wide_low,narrow_low,wide_low,0.1572278038564492,5.0,6.0,1.0,False,11.0,415.0,3.713000059127808,4.5959999561309814,0.9010000228881836,1.0840001106262207
222,40,wide_high,wide_high,wide_low,wide_high,0.334831817073681,4.0,4.0,0.0,False,0.0,415.0,0.4830000400543213,0.6830000877380371,0.8329999446868896,1.0339996814727783
222,41,wide_high,narrow_high,wide_high,wide_high,0.3568530633435763,4.0,3.0,0.0,False,0.0,415.0,1.1000001430511477,1.758000135421753,0.1660001277923584,0.6150000095367432
222,42,wide_low,narrow_high,wide_low,wide_low,0.1934906548298313,5.0,6.0,1.0,False,11.0,426.0,1.4489998817443848,1.6989998817443848,0.3169999122619629,0.5169999599456787
222,43,wide_high,narrow_high,wide_high,wide_high,0.1932887110457851,4.0,3.0,1.0,False,18.0,444.0,1.4840002059936523,1.684000015258789,0.6319999694824219,0.9819998741149902
222,44,wide_low,narrow_high,wide_low,wide_low,0.1752643845871318,6.0,6.0,1.0,False,11.0,455.0,1.5999999046325684,1.8510000705718992,0.0120000839233398,0.0500001907348632
222,45,wide_low,wide_low,narrow_high,wide_low,0.2331678004239104,6.0,6.0,1.0,False,11.0,466.0,2.883000135421753,3.116999864578247,0.0499999523162841,0.2829997539520263
